iso_0,iso_1,iso_2,iso_3,iso_4,iso_5,iso_6,iso_7,iso_8,iso_9,iso_10,iso_11,iso_12,iso_13,iso_14,iso_15,iso_16,iso_17,iso_18,iso_19,iso_20,iso_21,iso_22,iso_23,iso_24,iso_25,iso_26,iso_27,iso_28,iso_29,iso_30,iso_31,iso_32,iso_33,iso_34,iso_35,iso_36,iso_37,iso_38,iso_39,iso_40,iso_41,iso_42,iso_43,iso_44,iso_45,iso_46,iso_47,iso_48,iso_49,iso_50,iso_51,iso_52,iso_53,iso_54,iso_55,iso_56,iso_57,iso_58,iso_59,iso_60,iso_61,iso_62,iso_63
-53.671695595577695,31.974529700259424,-24.269206630543994,19.209847423145508,14.13624531060667,1.0071756701287047,-7.544980531764794,6.892983523864832,24.187482285777055,-19.671825840558373,-51.30612838738128,-37.3772938150379,-12.704771299804776,3.1791606633329503,-21.456370240028225,10.898973893310329,4.914937484229852,-13.043013383036064,-19.82856689166397,-23.539608143042717,3.552857597908832,9.630718131826665,-9.273606964202303,-2.1243981161208825,1.6597181500418412,19.05312302952211,-11.620241724210269,-4.864082980683866,-34.30393820120119,-12.233521863748782,41.2785917846194,16.903639651788676,20.376447444297973,-18.56304576910813,3.7400269958970678,-20.801207490984556,7.084784517131387,30.17835764045509,37.54098803863829,14.601977843800551,35.110953607499845,-14.009265583175734,13.527331655916667,7.269726323214965,6.451302422271649,-7.093555255323689,-5.250663997797106,-20.82690571756711,-30.910547728443895,-8.697423206112868,2.685511173247739,0.07266555321954336,16.74621248261441,-15.449748429019296,17.529770472728064,-0.48886124730697883,6.515017094797075,-10.71121689013974,1.1074189021985916,-9.427081045977866,5.073199351843787,-7.7318908432365365,-26.74210496060156,0.39237152655774465
155.37602379704623,-154.43626227330506,209.2305391924946,-128.86614551158135,79.64321045319441,-100.94008997685539,-43.29386655357366,126.22968468134991,-23.77366699556462,38.72691774425257,-114.0035317373472,26.185146295875338,-49.628290562076835,-10.338212642191856,65.88513148577823,27.314774435851486,-11.843921644464821,-16.84821113441312,33.815947790415855,50.47847698747864,-17.862064955616948,25.9386243867782,26.619786059963026,1.9791091008270683,15.770018224732352,28.001310983418357,14.705792099338401,-47.61912748849269,-29.98236025846057,18.768655017023097,-28.1953792877543,-21.33641426904316,14.30387407783765,-1.2308177637484035,-2.0501615572215734,-42.08089216110291,23.62863038664825,-0.44385232118365503,-19.883130703666186,28.946385346499596,-7.557500876705928,-16.681114681381565,-9.345140142342856,-8.363651855741029,43.58517142744865,-4.464398185395703,3.143888303408294,-4.970487367314569,-18.121417365933276,8.40181732596281,-2.599739072001629,-6.281495088790396,-0.4068134274778867,-10.323436165190056,22.316247065220107,-2.8857827336598674,2.7724881396285794,-18.48925114168432,26.095577213532074,-12.193787228067423,-31.733542155439437,42.55963675773448,-9.4962465287508,-21.52533661084656
-59.51566190511071,-18.81725237167495,-19.873934723553223,-1.1574708812746184,-19.438160220929745,-21.022315270782144,-8.600299822682643,11.717635957862315,-1.6178167148895914,2.7512298857188964,-0.756644780182254,3.065591326745422,-0.9234944125226041,-11.970693027882836,5.280390799215361,-3.69482753836791,-3.270449703394545,13.924966393936582,2.5041637662369483,-11.941956204888156,13.335127306618839,-0.3617739017460924,1.5032546157924447,2.8319824758334526,15.163393848825853,-5.4772646286904605,5.637725991263774,-8.016173123428405,-4.820172616468016,-8.738919014202512,-17.874718812220348,6.370206042802004,-17.904472628425157,-13.198905908426726,-5.144627517015364,7.971201310164186,-1.0577486381590848,14.225068892023895,-14.19428607134708,4.072550029673429,-9.433922176783181,-17.344919880172544,19.368442535052182,-4.956941805041884,-12.737011206934227,-1.9866610205664088,4.736947356801814,-8.806958234527892,9.816451996798323,-20.42012996500273,32.00361890556225,-2.085660724131429,5.7880859785190975,-9.28899667754816,0.722158060175952,3.8132035558738986,-2.862422203526314,3.731664514883393,-11.728245251348206,-18.2386998127811,2.7361925237840623,16.122945716084075,4.476443584025255,19.42115277510816
-64.29412365443609,-13.180573558653485,-22.01508128223597,9.014396873110314,-7.363875814251899,-12.05644973100003,3.932676147259767,13.974476567110544,15.21298152259716,-6.355807727294507,-17.170003704955654,-8.49439092439456,5.828004107864901,16.745110069344626,-20.550952393347742,54.362413553672496,18.547587960275585,16.57657101793142,12.820983535961739,-7.0500186930607,-5.210667277921681,0.19959871367174284,27.79601374516197,20.823044095881357,3.525348890214916,-12.410724462054171,-10.885955821745693,10.664176490386696,-13.684872184393775,-7.983357619058456,26.73976673229666,9.185558389173456,-4.678313176788157,-30.27101543135476,14.780810129649794,-0.0951543839103311,11.376866169871144,22.302818173767466,17.810224925828614,19.47336257777853,-2.522764535810898,-14.684001837095641,11.201804459226683,-10.62617719507849,-9.47842738731266,4.275229586827904,-25.104688409298447,-19.02537026879596,4.035404464323183,-18.427901186390155,9.38331549058351,12.322013147254195,-1.1746374504770967,-9.09959436433492,-2.2205240871414413,-3.0171165693240427,-3.630959011382264,-7.079158144890625,9.429807310504136,6.15156517221758,15.753597391554607,1.7698524809427687,-4.660338467015272,-24.71403757724323
-67.77628722740721,3.5921685765099007,19.605789711845265,-17.13142801830301,-3.879462990782548,-15.73409634844012,-20.958251291951125,-42.933639507413766,3.3925840961064218,-56.604511488124125,32.05474583065958,28.230778258302173,-17.004796713474175,-6.012816277082315,24.89597697728061,10.782385796970418,-0.7318983775437331,-11.41376444797334,11.686420219968957,19.870923296147172,-5.062301488802424,-15.929315023128703,7.786947796612704,9.774440568022355,-19.754454293318794,6.038043899881315,12.954101451236665,-3.5797943124436453,-2.473546220781856,-14.265237698461474,-9.094017606429102,8.44149160991616,8.494042233759075,14.453707354813542,10.57532187810118,-17.481202507048106,-7.1626004713615465,-11.812908214581324,2.003977457314971,5.812986980674805,-5.098501611664093,37.817576627592445,-11.088134475660729,1.8835173194872188,-3.374418428194186,20.402767875759242,-6.442106958579287,-17.6544531540325,-12.532068196955576,4.196471785032808,-13.699983424660884,-4.368265397491164,-13.871708438782163,-10.377224868779896,21.853848614231023,-17.96791985774955,4.9634046097152975,9.698106970138296,-22.023397309083727,-21.083510204904588,9.9657701060001,-11.4962005736996,6.9738162636005185,24.165410886345004
-52.99392784269374,-12.588651215234112,-30.4887397687309,20.87156152986174,-11.501696705320185,-38.24643836755045,-20.299660328976522,2.072668306791431,13.113122371640133,-3.3167907388082396,19.826405577841292,-3.1214702415957434,-32.90742559058156,29.24162429961482,-16.76010440879425,-41.07661454128618,-33.81372342276669,10.63053842037822,-9.135871172085892,17.446139690296175,-16.82895299732667,-1.8611351537128857,-0.9844206944640104,74.22044937268272,5.102490865885422,9.821337670847168,2.3898355078930176,3.393785324587707,-10.021040843743961,15.323190173411271,-23.83121326870692,13.387455802972886,-14.089540586402244,-6.825731090976392,-15.306252635122673,2.4402949898054658,38.98841536888775,-29.14048868948448,-9.221545966428554,46.68966147631431,-2.4224967633627092,-5.489990486496716,-19.04130691572421,-13.26817030264928,14.93876405849449,11.937251964662552,4.659164811514602,12.048500948014052,4.46887827481405,-0.9377765571401546,-10.785691564529017,-3.3816623771379968,3.2253047164005455,3.1423740085213736,12.213039822599102,14.266064699726739,-31.643400379243822,8.666994064231798,4.482485888004905,12.969997075827168,-5.580568736665504,-17.696965881329938,-43.20811222823408,-9.817572029939901
-30.162008926970344,6.303352855936959,-33.74409364067636,17.102868371344265,-5.9227362056685084,-28.413692198399133,22.25056913668482,-22.423318514920147,4.5590203715039195,15.504567689306496,8.548348946776454,-9.52091599292635,9.977540705019656,36.07332397047228,-3.5866284471194723,-1.3426955426587162,-24.67489596430634,31.622187478492922,69.82828415788343,4.01801896111969,-7.258076667040708,-9.659562456984975,-16.34973354610308,-57.54048694377336,11.54970229726891,60.38607447435818,-23.959785839771072,6.465121916715263,3.7412270610258926,-13.520856722094146,-6.0834664140076224,-36.30439255376771,27.604885414768663,-47.78733261685603,-35.71805159758258,16.41945985968011,-16.947720210835516,22.87517637181023,-16.65271813733594,13.960777343594092,9.38783848076805,-2.1532625106038257,-8.923780473446412,-11.89452989660112,21.3559530441355,15.234007451356222,-1.861158653723387,21.50541105313861,24.321169454829956,39.76339307318234,-3.221454512884711,8.462921118889843,-9.25228089797542,-12.470229553577767,-0.9451520028885357,3.373002395814253,-10.888849482042403,12.892320951685091,-6.443018218801866,-4.126499678453318,-10.080164340715282,-8.142818528904593,-11.09630358680147,24.56731135984086
-57.07379389969066,-8.498996339668341,4.500043260292035,12.90272492215362,-45.494962236836756,35.81066607232603,-57.945746758913224,-1.8987590102280423,-31.128574045641923,-3.4552872397890386,26.624880162198004,1.8988739053476302,-21.42220177260293,-0.805733962446411,-2.012928166803939,32.128353791744686,23.89154846981686,-2.1206348416967438,-2.7698676457534734,-0.05773214221166954,26.25769481222553,-5.514478108113396,3.4286360434547736,2.776752457912123,-6.556250504823531,8.119509483258582,-27.447235053840487,-20.23626623572398,8.333300050058163,-19.55647554026838,-5.940046838615604,-10.402038046515857,-4.596893958957069,-30.491575697138362,-28.958346146184024,9.241756661755304,11.574625839828208,-20.027339542487802,12.305486811794518,7.126262716506373,-20.458775704635652,-11.634826897487644,-35.715885998305644,9.78950372040369,19.53165434428324,-8.038748760039157,-23.134868668191846,8.108168649362524,-21.60356349747439,21.011091113214814,-1.2298163502993402,-23.6452537579813,4.045690193731064,13.294103381276086,-7.142940356162159,5.4983343798064634,-9.054666738023913,-14.307720066009905,1.3274219928195523,-1.125845668750674,1.9657013445100626,-11.122199341869315,-0.9433217542224958,-14.559213118683717
-77.67586558098192,-53.38241194425766,70.15236291553225,171.63883022989535,-82.56929576364348,86.36628090741792,113.90113941470075,3.3178488550481595,-113.36029532246936,-33.45646738557566,-21.833028224346798,93.33405843400107,41.23409697213468,35.57243683908667,17.896658759027094,-64.53854589316086,-90.69795990683636,-0.4512544000319002,-25.127840842940426,-6.520696531280027,-56.908319524202824,18.415997519680833,-41.840341684845576,-56.28944098700212,11.891255699574751,22.255817353168716,11.003692461883476,26.498559222946984,-6.877888984828137,-22.068779639282734,-6.606189307396838,-12.225927062495009,-30.019350304379596,-7.329727255634142,-28.150586010026633,-25.572098664208138,-36.84012308395786,23.265253357356286,-12.150039794126416,24.74400590587081,-4.78452151262835,-44.578860862724454,13.88867777206301,-21.86208724791198,0.8378700519162585,-66.49806285110019,-38.93776616205443,17.6772411325134,25.52721614261508,-17.327593621881935,-0.7167171584840236,-23.65135322070442,-26.939510244886154,-4.530942496924282,22.719214585524117,-18.94990479570865,-25.53752426378013,6.763888908102151,-25.30092494862007,24.131054223251205,15.546130143105279,32.29378848161699,-12.900266031846165,10.227869291672247
-66.81953769528606,-18.394000894419968,-18.53532784887693,1.93758415483993,-1.110767525359829,-19.31914602942762,-15.019252851806556,-1.8434181704121015,-3.333925646413716,-6.603211739508858,11.115329848549486,2.910482257323513,6.753117498759059,-9.748215805612446,-5.879592976049603,-0.06230876038742241,6.146865941516431,-0.3698937981618983,11.599029485289144,-1.1785255096541403,1.9964583821261568,-6.551174947477168,-13.383751021339448,-0.5039689546582579,6.896164866358988,-6.928018009044528,-3.5529717116070465,1.5006281476120247,0.5435880088034978,7.5801360628703955,-9.48048014162361,5.353530051505728,4.948421380995866,7.63314894784002,9.396126088265014,-3.268629242448555,5.30268168659237,5.00715665673107,11.940085188398887,-16.663773345164685,11.847160031233841,15.010562156035864,-17.87022203248242,-2.0331304477268444,4.564472947561008,-4.902115306956,5.030923236710415,4.695553658022695,12.232436610721535,-8.735229006283697,23.045244217160157,4.0326190039056,7.301725857617327,8.626883442356165,-13.09137074417355,-12.440719067870432,-21.108903465647114,12.868249636787764,-0.32681606480439673,-5.214822020890569,-2.5650967521101444,-7.22033430305733,4.114631508897501,4.2829972740327475
